experiment,held_out_project,temporal_sample_id,target,cnn_score,error_type
B,MH-002,MH-002_19.600476_80.340244,0,0.10669070482254028,TN
B,MH-002,MH-002_19.600476_80.340513,0,0.12848252058029175,TN
B,MH-002,MH-002_19.600476_80.340783,0,0.1341482400894165,TN
B,MH-002,MH-002_19.600476_80.341052,1,0.14749325811862946,FN
B,MH-002,MH-002_19.600476_80.341322,0,0.1334979087114334,TN
B,MH-002,MH-002_19.600476_80.341591,0,0.12851974368095398,TN
B,MH-002,MH-002_19.600476_80.34186,0,0.09508784860372543,TN
B,MH-002,MH-002_19.600476_80.34213,0,0.09256642311811447,TN
B,MH-002,MH-002_19.600476_80.342399,0,0.08422176539897919,TN
B,MH-002,MH-002_19.600476_80.342669,0,0.0722942054271698,TN
B,MH-002,MH-002_19.600476_80.342938,0,0.05645245313644409,TN
B,MH-002,MH-002_19.600476_80.343208,0,0.059866514056921005,TN
B,MH-002,MH-002_19.600476_80.343477,0,0.059245359152555466,TN
B,MH-002,MH-002_19.600476_80.343747,0,0.05558094382286072,TN
B,MH-002,MH-002_19.600476_80.344016,0,0.04986051470041275,TN
B,MH-002,MH-002_19.600476_80.344286,0,0.050118908286094666,TN
B,MH-002,MH-002_19.600476_80.344555,0,0.05111125484108925,TN
B,MH-002,MH-002_19.600476_80.344825,0,0.05573064088821411,TN
B,MH-002,MH-002_19.600476_80.345094,0,0.06548677384853363,TN
B,MH-002,MH-002_19.600476_80.345364,0,0.07561518251895905,TN
B,MH-002,MH-002_19.600476_80.345633,0,0.10449577122926712,TN
B,MH-002,MH-002_19.600476_80.345903,0,0.1447489857673645,TN
B,MH-002,MH-002_19.600476_80.346172,1,0.2521999776363373,TP
B,MH-002,MH-002_19.600476_80.346442,0,0.4181550145149231,FP
B,MH-002,MH-002_19.600476_80.346711,0,0.40884163975715637,FP
B,MH-002,MH-002_19.600476_80.34752,1,0.3229650855064392,TP
B,MH-002,MH-002_19.600476_80.347789,1,0.2603501081466675,TP
B,MH-002,MH-002_19.600476_80.348598,0,0.11309592425823212,TN
B,MH-002,MH-002_19.600476_80.349406,0,0.09423601627349854,TN
B,MH-002,MH-002_19.600476_80.349676,0,0.09789121150970459,TN
B,MH-002,MH-002_19.600476_80.349945,0,0.10733630508184433,TN
B,MH-002,MH-002_19.600476_80.350215,0,0.11038969457149506,TN
B,MH-002,MH-002_19.600476_80.350484,0,0.13094015419483185,TN
B,MH-002,MH-002_19.600476_80.350754,0,0.14052699506282806,TN
B,MH-002,MH-002_19.600476_80.351023,0,0.14860354363918304,TN
B,MH-002,MH-002_19.600476_80.351293,0,0.150889590382576,TN
B,MH-002,MH-002_19.600476_80.351562,0,0.19229727983474731,TN
B,MH-002,MH-002_19.600476_80.351832,0,0.20246796309947968,TN
B,MH-002,MH-002_19.600476_80.352101,0,0.29143619537353516,FP
B,MH-002,MH-002_19.600476_80.352371,0,0.3490954339504242,FP
B,MH-002,MH-002_19.600476_80.35264,0,0.42068493366241455,FP
B,MH-002,MH-002_19.600476_80.35291,1,0.4719775915145874,TP
B,MH-002,MH-002_19.600476_80.353179,1,0.5067591667175293,TP
B,MH-002,MH-002_19.600476_80.353449,1,0.5767943859100342,TP
B,MH-002,MH-002_19.600476_80.353718,1,0.6809520721435547,TP
B,MH-002,MH-002_19.600476_80.353988,1,0.7237950563430786,TP
B,MH-002,MH-002_19.600476_80.354257,0,0.736297070980072,FP
B,MH-002,MH-002_19.600476_80.354527,1,0.7034598588943481,TP
B,MH-002,MH-002_19.600476_80.354796,1,0.6807970404624939,TP
B,MH-002,MH-002_19.600476_80.355066,1,0.6663647294044495,TP
B,MH-002,MH-002_19.600476_80.356144,0,0.5650643110275269,FP
B,MH-002,MH-002_19.600476_80.356413,0,0.5746059417724609,FP
B,MH-002,MH-002_19.600476_80.356683,0,0.6483277678489685,FP
B,MH-002,MH-002_19.600476_80.356952,0,0.6976739168167114,FP
B,MH-002,MH-002_19.600476_80.357222,0,0.8542295694351196,FP
B,MH-002,MH-002_19.600206_80.339705,0,0.04681595414876938,TN
B,MH-002,MH-002_19.600206_80.339974,0,0.05593954399228096,TN
B,MH-002,MH-002_19.600206_80.340244,0,0.0684516653418541,TN
B,MH-002,MH-002_19.600206_80.340513,0,0.08786487579345703,TN
B,MH-002,MH-002_19.600206_80.340783,0,0.09994912892580032,TN
B,MH-002,MH-002_19.600206_80.341052,0,0.10119684785604477,TN
B,MH-002,MH-002_19.600206_80.341322,0,0.0862237736582756,TN
B,MH-002,MH-002_19.600206_80.341591,0,0.09791505336761475,TN
B,MH-002,MH-002_19.600206_80.34186,0,0.09180722385644913,TN
B,MH-002,MH-002_19.600206_80.34213,0,0.08508048951625824,TN
B,MH-002,MH-002_19.600206_80.342399,0,0.06869170069694519,TN
B,MH-002,MH-002_19.600206_80.342669,0,0.06269191950559616,TN
B,MH-002,MH-002_19.600206_80.342938,0,0.062342505902051926,TN
B,MH-002,MH-002_19.600206_80.343208,0,0.06406141072511673,TN
B,MH-002,MH-002_19.600206_80.343477,0,0.06863965094089508,TN
B,MH-002,MH-002_19.600206_80.343747,0,0.06201060488820076,TN
B,MH-002,MH-002_19.600206_80.344016,0,0.0539623498916626,TN
B,MH-002,MH-002_19.600206_80.344286,0,0.05904810503125191,TN
B,MH-002,MH-002_19.600206_80.344555,0,0.05880407243967056,TN
B,MH-002,MH-002_19.600206_80.344825,0,0.06944368034601212,TN
B,MH-002,MH-002_19.600206_80.345094,0,0.07575123012065887,TN
B,MH-002,MH-002_19.600206_80.345364,0,0.08818158507347107,TN
B,MH-002,MH-002_19.600206_80.345633,0,0.10769815742969513,TN
B,MH-002,MH-002_19.600206_80.345903,1,0.1619180142879486,FN
B,MH-002,MH-002_19.600206_80.346172,1,0.2687372863292694,TP
B,MH-002,MH-002_19.600206_80.346442,0,0.32986927032470703,FP
B,MH-002,MH-002_19.600206_80.346711,0,0.3470497131347656,FP
B,MH-002,MH-002_19.600206_80.34725,0,0.289202481508255,FP
B,MH-002,MH-002_19.600206_80.34752,0,0.2654939889907837,FP
B,MH-002,MH-002_19.600206_80.347789,0,0.18628308176994324,TN
B,MH-002,MH-002_19.600206_80.348059,0,0.1651325672864914,TN
B,MH-002,MH-002_19.600206_80.348328,0,0.11636178940534592,TN
B,MH-002,MH-002_19.600206_80.349676,0,0.08607935160398483,TN
B,MH-002,MH-002_19.600206_80.349945,0,0.08398956805467606,TN
B,MH-002,MH-002_19.600206_80.350215,0,0.08616232126951218,TN
B,MH-002,MH-002_19.600206_80.350484,0,0.09768736362457275,TN
B,MH-002,MH-002_19.600206_80.350754,0,0.11109185218811035,TN
B,MH-002,MH-002_19.600206_80.351023,0,0.12214688211679459,TN
B,MH-002,MH-002_19.600206_80.351293,0,0.12371865659952164,TN
B,MH-002,MH-002_19.600206_80.351562,0,0.16629737615585327,TN
B,MH-002,MH-002_19.600206_80.351832,0,0.18785040080547333,TN
B,MH-002,MH-002_19.600206_80.352101,1,0.28148046135902405,TP
B,MH-002,MH-002_19.600206_80.352371,0,0.38609039783477783,FP
B,MH-002,MH-002_19.600206_80.35264,0,0.44781458377838135,FP
B,MH-002,MH-002_19.600206_80.35291,1,0.5125333666801453,TP
B,MH-002,MH-002_19.600206_80.353179,1,0.5550453662872314,TP
B,MH-002,MH-002_19.600206_80.353449,1,0.5992825627326965,TP
B,MH-002,MH-002_19.600206_80.353718,1,0.6322579979896545,TP
B,MH-002,MH-002_19.600206_80.353988,1,0.702056348323822,TP
B,MH-002,MH-002_19.600206_80.354257,1,0.6819216012954712,TP
B,MH-002,MH-002_19.600206_80.354527,0,0.6862201690673828,FP
B,MH-002,MH-002_19.600206_80.354796,1,0.6457898020744324,TP
B,MH-002,MH-002_19.600206_80.355066,1,0.6378878355026245,TP
B,MH-002,MH-002_19.600206_80.355335,1,0.5977596640586853,TP
B,MH-002,MH-002_19.600206_80.355605,1,0.6362358927726746,TP
B,MH-002,MH-002_19.600206_80.355874,0,0.5976074934005737,FP
B,MH-002,MH-002_19.600206_80.356144,0,0.5963928699493408,FP
B,MH-002,MH-002_19.600206_80.356683,0,0.6120985746383667,FP
B,MH-002,MH-002_19.600206_80.356952,0,0.6385626792907715,FP
B,MH-002,MH-002_19.600206_80.357222,0,0.8475059270858765,FP
B,MH-002,MH-002_19.599937_80.339705,0,0.054809894412755966,TN
B,MH-002,MH-002_19.599937_80.339974,0,0.05798187479376793,TN
B,MH-002,MH-002_19.599937_80.340244,0,0.0792469009757042,TN
B,MH-002,MH-002_19.599937_80.340513,0,0.08488209545612335,TN
B,MH-002,MH-002_19.599937_80.340783,0,0.0972694382071495,TN
B,MH-002,MH-002_19.599937_80.341052,0,0.1087188720703125,TN
B,MH-002,MH-002_19.599937_80.341322,0,0.10622050613164902,TN
B,MH-002,MH-002_19.599937_80.341591,0,0.10453897714614868,TN
B,MH-002,MH-002_19.599937_80.34186,0,0.08048278093338013,TN
B,MH-002,MH-002_19.599937_80.34213,0,0.0966741144657135,TN
B,MH-002,MH-002_19.599937_80.342399,0,0.07945151627063751,TN
B,MH-002,MH-002_19.599937_80.342669,0,0.06821811199188232,TN
B,MH-002,MH-002_19.599937_80.342938,0,0.06589432805776596,TN
B,MH-002,MH-002_19.599937_80.343208,0,0.06590817123651505,TN
B,MH-002,MH-002_19.599937_80.343477,0,0.07122469693422318,TN
B,MH-002,MH-002_19.599937_80.343747,0,0.06573188304901123,TN
B,MH-002,MH-002_19.599937_80.344016,0,0.060370948165655136,TN
B,MH-002,MH-002_19.599937_80.344286,0,0.05982758104801178,TN
B,MH-002,MH-002_19.599937_80.344555,0,0.0689147561788559,TN
B,MH-002,MH-002_19.599937_80.344825,0,0.07601030170917511,TN
B,MH-002,MH-002_19.599937_80.345094,0,0.08461401611566544,TN
B,MH-002,MH-002_19.599937_80.345364,0,0.08878164738416672,TN
B,MH-002,MH-002_19.599937_80.345633,0,0.12252331525087357,TN
B,MH-002,MH-002_19.599937_80.345903,0,0.14733389019966125,TN
B,MH-002,MH-002_19.599937_80.346172,1,0.2552945911884308,TP
B,MH-002,MH-002_19.599937_80.346442,0,0.34889158606529236,FP
B,MH-002,MH-002_19.599937_80.346711,0,0.3558191657066345,FP
B,MH-002,MH-002_19.599937_80.34725,0,0.3878602385520935,FP
B,MH-002,MH-002_19.599937_80.34752,0,0.26754841208457947,FP
B,MH-002,MH-002_19.599937_80.347789,0,0.18994462490081787,TN
B,MH-002,MH-002_19.599937_80.348059,0,0.10819626599550247,TN
B,MH-002,MH-002_19.599937_80.348328,0,0.0877767875790596,TN
B,MH-002,MH-002_19.599937_80.348598,0,0.0595988854765892,TN
B,MH-002,MH-002_19.599937_80.348867,0,0.04972940683364868,TN
B,MH-002,MH-002_19.599937_80.349945,0,0.056952279061079025,TN
B,MH-002,MH-002_19.599937_80.350215,0,0.06583940982818604,TN
B,MH-002,MH-002_19.599937_80.350484,0,0.08123510330915451,TN
B,MH-002,MH-002_19.599937_80.350754,0,0.09194332361221313,TN
B,MH-002,MH-002_19.599937_80.351023,0,0.10176936537027359,TN
B,MH-002,MH-002_19.599937_80.351293,0,0.09638522565364838,TN
B,MH-002,MH-002_19.599937_80.351562,0,0.1343803107738495,TN
B,MH-002,MH-002_19.599937_80.351832,0,0.16288022696971893,TN
B,MH-002,MH-002_19.599937_80.352101,1,0.27424198389053345,TP
B,MH-002,MH-002_19.599937_80.352371,0,0.3921567499637604,FP
B,MH-002,MH-002_19.599937_80.35264,0,0.49636921286582947,FP
B,MH-002,MH-002_19.599937_80.35291,0,0.5345341563224792,FP
B,MH-002,MH-002_19.599937_80.353179,0,0.5813367366790771,FP
B,MH-002,MH-002_19.599937_80.353449,0,0.6199554800987244,FP
B,MH-002,MH-002_19.599937_80.353718,1,0.6463857293128967,TP
B,MH-002,MH-002_19.599937_80.353988,1,0.6855433583259583,TP
B,MH-002,MH-002_19.599937_80.354257,1,0.6960770487785339,TP
B,MH-002,MH-002_19.599937_80.354527,1,0.7054985761642456,TP
B,MH-002,MH-002_19.599937_80.354796,1,0.7026193737983704,TP
B,MH-002,MH-002_19.599937_80.355066,1,0.6840217709541321,TP
B,MH-002,MH-002_19.599937_80.355335,1,0.6737358570098877,TP
B,MH-002,MH-002_19.599937_80.355605,1,0.6581776142120361,TP
B,MH-002,MH-002_19.599937_80.355874,1,0.6272523999214172,TP
B,MH-002,MH-002_19.599937_80.356683,0,0.5901248455047607,FP
B,MH-002,MH-002_19.599937_80.356952,0,0.6068732738494873,FP
B,MH-002,MH-002_19.599667_80.339705,0,0.05818065628409386,TN
B,MH-002,MH-002_19.599667_80.339974,0,0.06670055538415909,TN
B,MH-002,MH-002_19.599667_80.340244,0,0.07524902373552322,TN
B,MH-002,MH-002_19.599667_80.340513,0,0.09690231084823608,TN
B,MH-002,MH-002_19.599667_80.340783,0,0.08570356667041779,TN
B,MH-002,MH-002_19.599667_80.341052,0,0.09636356681585312,TN
B,MH-002,MH-002_19.599667_80.341322,0,0.07279510796070099,TN
B,MH-002,MH-002_19.599667_80.341591,0,0.07959990203380585,TN
B,MH-002,MH-002_19.599667_80.34186,0,0.06684351712465286,TN
B,MH-002,MH-002_19.599667_80.34213,0,0.07259558141231537,TN
B,MH-002,MH-002_19.599667_80.342399,1,0.07615986466407776,FN
B,MH-002,MH-002_19.599667_80.342669,1,0.0781451016664505,FN
B,MH-002,MH-002_19.599667_80.342938,0,0.07508935779333115,TN
B,MH-002,MH-002_19.599667_80.343208,0,0.07274770736694336,TN
B,MH-002,MH-002_19.599667_80.343477,0,0.07808942347764969,TN
B,MH-002,MH-002_19.599667_80.343747,0,0.07066532224416733,TN
B,MH-002,MH-002_19.599667_80.344016,0,0.06256718188524246,TN
B,MH-002,MH-002_19.599667_80.344286,0,0.06398484855890274,TN
B,MH-002,MH-002_19.599667_80.344555,0,0.07089011371135712,TN
B,MH-002,MH-002_19.599667_80.344825,0,0.08027496188879013,TN
B,MH-002,MH-002_19.599667_80.345094,0,0.08618192374706268,TN
B,MH-002,MH-002_19.599667_80.345364,0,0.09497886896133423,TN
B,MH-002,MH-002_19.599667_80.345633,0,0.1126570776104927,TN
B,MH-002,MH-002_19.599667_80.345903,0,0.13433228433132172,TN
B,MH-002,MH-002_19.599667_80.346172,0,0.19833098351955414,TN
B,MH-002,MH-002_19.599667_80.346442,0,0.2924307882785797,FP
B,MH-002,MH-002_19.599667_80.346711,0,0.3747720718383789,FP
B,MH-002,MH-002_19.599667_80.34725,0,0.3354921042919159,FP
B,MH-002,MH-002_19.599667_80.34752,0,0.2117164433002472,TN
B,MH-002,MH-002_19.599667_80.347789,0,0.1082419902086258,TN
B,MH-002,MH-002_19.599667_80.348059,0,0.07127755135297775,TN
B,MH-002,MH-002_19.599667_80.348328,0,0.050345778465270996,TN
B,MH-002,MH-002_19.599667_80.348598,0,0.03329692408442497,TN
B,MH-002,MH-002_19.599667_80.348867,0,0.030065547674894333,TN
B,MH-002,MH-002_19.599667_80.349137,0,0.02979285828769207,TN
B,MH-002,MH-002_19.599667_80.349945,0,0.046852122992277145,TN
B,MH-002,MH-002_19.599667_80.350215,0,0.0626620352268219,TN
B,MH-002,MH-002_19.599667_80.350484,0,0.07422750443220139,TN
B,MH-002,MH-002_19.599667_80.350754,0,0.08360990136861801,TN
B,MH-002,MH-002_19.599667_80.351023,0,0.09007474035024643,TN
B,MH-002,MH-002_19.599667_80.351293,0,0.08702315390110016,TN
B,MH-002,MH-002_19.599667_80.351562,0,0.11030017584562302,TN
B,MH-002,MH-002_19.599667_80.351832,0,0.14238807559013367,TN
B,MH-002,MH-002_19.599667_80.352101,0,0.217044398188591,TN
B,MH-002,MH-002_19.599667_80.352371,0,0.3510082960128784,FP
B,MH-002,MH-002_19.599667_80.35264,0,0.4531208276748657,FP
B,MH-002,MH-002_19.599667_80.35291,0,0.5128262639045715,FP
B,MH-002,MH-002_19.599667_80.353179,0,0.543900191783905,FP
B,MH-002,MH-002_19.599667_80.353449,0,0.5775823593139648,FP
B,MH-002,MH-002_19.599667_80.353718,0,0.5904092788696289,FP
B,MH-002,MH-002_19.599667_80.353988,1,0.6401351690292358,TP
B,MH-002,MH-002_19.599667_80.354257,1,0.6585848927497864,TP
B,MH-002,MH-002_19.599667_80.354527,1,0.6827982664108276,TP
B,MH-002,MH-002_19.599667_80.354796,1,0.712336540222168,TP
B,MH-002,MH-002_19.599667_80.355066,1,0.7125253677368164,TP
B,MH-002,MH-002_19.599667_80.355335,0,0.7159097194671631,FP
B,MH-002,MH-002_19.599667_80.355605,1,0.7191644906997681,TP
B,MH-002,MH-002_19.599667_80.355874,1,0.6775345206260681,TP
B,MH-002,MH-002_19.599667_80.356144,0,0.6553491353988647,FP
B,MH-002,MH-002_19.599667_80.357222,0,0.8396194577217102,FP
B,MH-002,MH-002_19.599398_80.339435,0,0.050141945481300354,TN
B,MH-002,MH-002_19.599398_80.339705,0,0.05961189046502113,TN
B,MH-002,MH-002_19.599398_80.339974,0,0.06359408050775528,TN
B,MH-002,MH-002_19.599398_80.340244,0,0.06923755258321762,TN
B,MH-002,MH-002_19.599398_80.340513,0,0.08565165847539902,TN
B,MH-002,MH-002_19.599398_80.340783,0,0.07452680915594101,TN
B,MH-002,MH-002_19.599398_80.341052,0,0.07701374590396881,TN
B,MH-002,MH-002_19.599398_80.341322,0,0.07005161792039871,TN
B,MH-002,MH-002_19.599398_80.341591,0,0.06401540338993073,TN
B,MH-002,MH-002_19.599398_80.34186,0,0.05791264772415161,TN
B,MH-002,MH-002_19.599398_80.34213,0,0.05448172986507416,TN
B,MH-002,MH-002_19.599398_80.342399,1,0.061715152114629745,FN
B,MH-002,MH-002_19.599398_80.342669,1,0.06632455438375473,FN
B,MH-002,MH-002_19.599398_80.343477,0,0.081154964864254,TN
B,MH-002,MH-002_19.599398_80.343747,0,0.0696936547756195,TN
B,MH-002,MH-002_19.599398_80.344016,0,0.06597656011581421,TN
B,MH-002,MH-002_19.599398_80.344286,0,0.07090242952108383,TN
B,MH-002,MH-002_19.599398_80.344555,0,0.06985846161842346,TN
B,MH-002,MH-002_19.599398_80.344825,0,0.08701593428850174,TN
B,MH-002,MH-002_19.599398_80.345094,0,0.09396031498908997,TN
B,MH-002,MH-002_19.599398_80.345364,0,0.09197201579809189,TN
B,MH-002,MH-002_19.599398_80.345633,0,0.10128631442785263,TN
B,MH-002,MH-002_19.599398_80.345903,0,0.12104877084493637,TN
B,MH-002,MH-002_19.599398_80.346172,0,0.14144712686538696,TN
B,MH-002,MH-002_19.599398_80.346442,0,0.23957397043704987,TN
B,MH-002,MH-002_19.599398_80.346711,0,0.31576472520828247,FP
B,MH-002,MH-002_19.599398_80.346981,0,0.25489702820777893,FP
B,MH-002,MH-002_19.599398_80.34725,0,0.2735840678215027,FP
B,MH-002,MH-002_19.599398_80.34752,0,0.20046640932559967,TN
B,MH-002,MH-002_19.599398_80.347789,0,0.09279769659042358,TN
B,MH-002,MH-002_19.599398_80.348059,0,0.04783312603831291,TN
B,MH-002,MH-002_19.599398_80.348328,0,0.03597453236579895,TN
B,MH-002,MH-002_19.599398_80.348598,0,0.025287041440606117,TN
B,MH-002,MH-002_19.599398_80.348867,0,0.020405946299433708,TN
B,MH-002,MH-002_19.599398_80.349137,0,0.018375154584646225,TN
B,MH-002,MH-002_19.599398_80.349676,0,0.02536640129983425,TN
B,MH-002,MH-002_19.599398_80.349945,0,0.036041416227817535,TN
B,MH-002,MH-002_19.599398_80.350215,0,0.049318328499794006,TN
B,MH-002,MH-002_19.599398_80.350484,0,0.058225613087415695,TN
B,MH-002,MH-002_19.599398_80.350754,0,0.06071748957037926,TN
B,MH-002,MH-002_19.599398_80.351023,0,0.07309398800134659,TN
B,MH-002,MH-002_19.599398_80.351293,0,0.06683170050382614,TN
B,MH-002,MH-002_19.599398_80.351562,0,0.08722946792840958,TN
B,MH-002,MH-002_19.599398_80.351832,0,0.1184481680393219,TN
B,MH-002,MH-002_19.599398_80.352101,0,0.18129873275756836,TN
B,MH-002,MH-002_19.599398_80.352371,0,0.2543277442455292,FP
B,MH-002,MH-002_19.599398_80.35264,0,0.38453996181488037,FP
B,MH-002,MH-002_19.599398_80.35291,0,0.4753091633319855,FP
B,MH-002,MH-002_19.599398_80.353179,0,0.5186935067176819,FP
B,MH-002,MH-002_19.599398_80.353449,0,0.5659835338592529,FP
B,MH-002,MH-002_19.599398_80.353718,0,0.5974454879760742,FP
B,MH-002,MH-002_19.599398_80.353988,1,0.5807192325592041,TP
B,MH-002,MH-002_19.599398_80.354257,1,0.6179342269897461,TP
B,MH-002,MH-002_19.599398_80.354527,1,0.6109090447425842,TP
B,MH-002,MH-002_19.599398_80.354796,1,0.6446946263313293,TP
B,MH-002,MH-002_19.599398_80.355066,1,0.6758208274841309,TP
B,MH-002,MH-002_19.599398_80.355335,1,0.6955739855766296,TP
B,MH-002,MH-002_19.599398_80.355605,1,0.7331083416938782,TP
B,MH-002,MH-002_19.599398_80.355874,0,0.7054664492607117,FP
B,MH-002,MH-002_19.599398_80.356144,1,0.6963531374931335,TP
B,MH-002,MH-002_19.599398_80.356413,1,0.65565425157547,TP
B,MH-002,MH-002_19.599398_80.356683,1,0.6454768776893616,TP
B,MH-002,MH-002_19.599128_80.339435,0,0.04723958298563957,TN
B,MH-002,MH-002_19.599128_80.339705,1,0.06146790087223053,FN
B,MH-002,MH-002_19.599128_80.339974,1,0.05977005138993263,FN
B,MH-002,MH-002_19.599128_80.340244,1,0.058398693799972534,FN
B,MH-002,MH-002_19.599128_80.340513,1,0.06995560973882675,FN
B,MH-002,MH-002_19.599128_80.340783,0,0.06527207791805267,TN
B,MH-002,MH-002_19.599128_80.341052,0,0.06176750361919403,TN
B,MH-002,MH-002_19.599128_80.341322,0,0.04903145506978035,TN
B,MH-002,MH-002_19.599128_80.341591,0,0.05218667536973953,TN
B,MH-002,MH-002_19.599128_80.34186,0,0.052648067474365234,TN
B,MH-002,MH-002_19.599128_80.34213,1,0.05076685547828674,FN
B,MH-002,MH-002_19.599128_80.342399,1,0.05814116448163986,FN
B,MH-002,MH-002_19.599128_80.343477,0,0.06463280320167542,TN
B,MH-002,MH-002_19.599128_80.343747,0,0.056347914040088654,TN
B,MH-002,MH-002_19.599128_80.344016,0,0.05736170709133148,TN
B,MH-002,MH-002_19.599128_80.344286,0,0.060432784259319305,TN
B,MH-002,MH-002_19.599128_80.344555,0,0.059441257268190384,TN
B,MH-002,MH-002_19.599128_80.344825,0,0.06646566092967987,TN
B,MH-002,MH-002_19.599128_80.345094,0,0.08092726022005081,TN
B,MH-002,MH-002_19.599128_80.345364,0,0.08174190670251846,TN
B,MH-002,MH-002_19.599128_80.345633,0,0.07832202315330505,TN
B,MH-002,MH-002_19.599128_80.345903,0,0.09732900559902191,TN
B,MH-002,MH-002_19.599128_80.346172,0,0.11665592342615128,TN
B,MH-002,MH-002_19.599128_80.346442,0,0.17673476040363312,TN
B,MH-002,MH-002_19.599128_80.346711,0,0.2630099356174469,FP
B,MH-002,MH-002_19.599128_80.34725,0,0.17816101014614105,TN
B,MH-002,MH-002_19.599128_80.34752,0,0.12958970665931702,TN
B,MH-002,MH-002_19.599128_80.347789,0,0.06473466753959656,TN
B,MH-002,MH-002_19.599128_80.348059,0,0.03824061527848244,TN
B,MH-002,MH-002_19.599128_80.348328,0,0.026506569236516953,TN
B,MH-002,MH-002_19.599128_80.348598,0,0.016739239916205406,TN
B,MH-002,MH-002_19.599128_80.348867,0,0.012443013489246368,TN
B,MH-002,MH-002_19.599128_80.349406,0,0.012292452156543732,TN
B,MH-002,MH-002_19.599128_80.349676,0,0.018517764285206795,TN
B,MH-002,MH-002_19.599128_80.349945,0,0.02330753393471241,TN
B,MH-002,MH-002_19.599128_80.350215,0,0.033263351768255234,TN
B,MH-002,MH-002_19.599128_80.350484,0,0.04418271780014038,TN
B,MH-002,MH-002_19.599128_80.350754,0,0.042368534952402115,TN
B,MH-002,MH-002_19.599128_80.351023,0,0.0496477410197258,TN
B,MH-002,MH-002_19.599128_80.351293,0,0.05059390887618065,TN
B,MH-002,MH-002_19.599128_80.351562,0,0.05807512626051903,TN
B,MH-002,MH-002_19.599128_80.351832,0,0.08500500023365021,TN
B,MH-002,MH-002_19.599128_80.352101,0,0.11771328002214432,TN
B,MH-002,MH-002_19.599128_80.352371,0,0.18979571759700775,TN
B,MH-002,MH-002_19.599128_80.35264,0,0.2774987816810608,FP
B,MH-002,MH-002_19.599128_80.35291,0,0.38547950983047485,FP
B,MH-002,MH-002_19.599128_80.353179,0,0.44698724150657654,FP
B,MH-002,MH-002_19.599128_80.353449,0,0.5327448844909668,FP
B,MH-002,MH-002_19.599128_80.353718,0,0.5161678791046143,FP
B,MH-002,MH-002_19.599128_80.353988,0,0.5175855159759521,FP
B,MH-002,MH-002_19.599128_80.354257,0,0.53764408826828,FP
B,MH-002,MH-002_19.599128_80.354527,1,0.5536167025566101,TP
B,MH-002,MH-002_19.599128_80.354796,1,0.5925734043121338,TP
B,MH-002,MH-002_19.599128_80.355066,1,0.5792752504348755,TP
B,MH-002,MH-002_19.599128_80.355335,1,0.6138718724250793,TP
B,MH-002,MH-002_19.599128_80.355605,1,0.6130807995796204,TP
B,MH-002,MH-002_19.599128_80.355874,1,0.6186997890472412,TP
B,MH-002,MH-002_19.599128_80.356144,1,0.6554981470108032,TP
B,MH-002,MH-002_19.599128_80.356413,0,0.6420978307723999,FP
B,MH-002,MH-002_19.599128_80.356683,1,0.6545002460479736,TP
B,MH-002,MH-002_19.599128_80.356952,1,0.6704365611076355,TP
B,MH-002,MH-002_19.598859_80.339435,0,0.06422916799783707,TN
B,MH-002,MH-002_19.598859_80.339705,0,0.07875534892082214,TN
B,MH-002,MH-002_19.598859_80.340513,0,0.08783534169197083,TN
B,MH-002,MH-002_19.598859_80.34186,0,0.05319517105817795,TN
B,MH-002,MH-002_19.598859_80.34213,0,0.04666077345609665,TN
B,MH-002,MH-002_19.598859_80.343747,0,0.05315925553441048,TN
B,MH-002,MH-002_19.598859_80.344016,0,0.05107850953936577,TN
B,MH-002,MH-002_19.598859_80.344286,0,0.059998635202646255,TN
B,MH-002,MH-002_19.598859_80.344555,0,0.05494621768593788,TN
B,MH-002,MH-002_19.598859_80.344825,0,0.06544611603021622,TN
B,MH-002,MH-002_19.598859_80.345094,0,0.075372114777565,TN
B,MH-002,MH-002_19.598859_80.345364,0,0.07606903463602066,TN
B,MH-002,MH-002_19.598859_80.345633,0,0.06869276612997055,TN
B,MH-002,MH-002_19.598859_80.345903,0,0.07711732387542725,TN
B,MH-002,MH-002_19.598859_80.346172,0,0.09203523397445679,TN
B,MH-002,MH-002_19.598859_80.346442,0,0.14129486680030823,TN
B,MH-002,MH-002_19.598859_80.346711,0,0.1981791853904724,TN
B,MH-002,MH-002_19.598859_80.34752,0,0.12665458023548126,TN
B,MH-002,MH-002_19.598859_80.347789,0,0.06251261383295059,TN
B,MH-002,MH-002_19.598859_80.348059,0,0.034547921270132065,TN
B,MH-002,MH-002_19.598859_80.348328,0,0.02547411248087883,TN
B,MH-002,MH-002_19.598859_80.348598,0,0.01663491129875183,TN
B,MH-002,MH-002_19.598859_80.348867,0,0.011315220966935158,TN
B,MH-002,MH-002_19.598859_80.349137,0,0.011116717010736465,TN
B,MH-002,MH-002_19.598859_80.349406,0,0.010451850481331348,TN
B,MH-002,MH-002_19.598859_80.349676,0,0.014255261979997158,TN
B,MH-002,MH-002_19.598859_80.349945,0,0.019962690770626068,TN
B,MH-002,MH-002_19.598859_80.350215,0,0.03044397570192814,TN
B,MH-002,MH-002_19.598859_80.350484,0,0.03286167234182358,TN
B,MH-002,MH-002_19.598859_80.350754,0,0.0393650196492672,TN
B,MH-002,MH-002_19.598859_80.351023,0,0.03971811383962631,TN
